name,longitude,latitude
LISA MINI MARKET CORP,-73.897781081,40.749534197
JAYRIP GROCERY STORE INC,-74.116570882,40.573606137
PARTYKA FARMS INC,-77.995184217,43.315371684
BMCB DELI GROCERY CORP,-73.849917312,40.826258031
DECICCO OF KATONAH LLC,-73.683211987,41.251083646
EMPIRE PLAZA GCS INC,-75.704881016,42.189639081
CUMBERLAND FARMS INC,-73.771572753,43.49388329
SOMETHING DELICIOUS BAKERY,-77.787056238,43.287950532
JOSIE GREENS OF NY INC,-74.009760541,40.703393747
DELLA PIETRA GOURMET MEAT MARKET,-73.993151045,40.690069036
EL ARROYO DELI CORP,-73.907386909,40.702765943
SAMBA AFRICAN & CARIBBEAN MKT LLC,-76.151040251,43.054652453
LAMICH CORP,-73.965247103,40.806628243
JOHNSON AUGUST,-75.064919523,42.448358467
EASY QUICK STOP INC,-73.905589662,41.697199671
STOP ONE DELI & GROCERY INC II,-73.915422304,40.687737316
EXPRESS DELI CORP,-73.921925991,40.679666004
A PLUS CONVENIENCE STORES INC,-78.637714888,42.838920622
HARI 1 INC,-73.991564686,40.753187575
CIRCLE A CONVENIENCE OF CNY INC,-76.147385573,43.035194326
STEWARTS SHOPS CORP,-73.770525099,42.819814409
FRANCIS GROCERY & DELI INC,-73.89943341,40.927212707
KPODA CT SERVICES LLC,-73.910009418,40.834381942
MURAD 1 DELI GROCERY CORP,-73.893239262,40.848103031
OLD BROOK BREAD LLC,-73.084192403,40.78434621
DOLGEN NEW YORK LLC,-73.637857844,43.291329235
RITE AID OF NEW YORK INC,-78.676144489,43.219379481
GRANDMAS CANDY KITCHEN INC,-73.510470182,40.668960722
CVS ALBANY LLC,-73.87310174,40.965732355
95 NUTRITION LLC,-78.696352504,42.959776098
ANGOLA LAKESIDE MARKET & BUTCHER SHOPPE,-79.072446571,42.638441675
BAKED BY MELISSA LLC,-73.982923363,40.766975554
AFRICAN&CARIBBEAN CENTRAL MKT INC,-76.153160704,43.060888673
SPEEDWAY LLC,-75.049454744,42.448319449
KRUPPNER LINDA,-78.497356148,42.09263825
WEGMANS FOOD MARKETS INC,-76.996370106,42.859857023
DOLLAR TREE STORES INC,-73.592243108,41.516764034
MANSORY CANDY STORE CORP,-73.94942668,40.697206562
DELI GROCERY HERMAMOS PEREZ INC,-73.869880239,40.678401133
CVS ALBANY LLC,-73.968100973,40.755777457
CALDERAS DELI GROCERY CORP,-73.916539277,40.681567816
CHESTNUT MART INC,-74.356925558,41.259838776
NEW IN THE HEIGHTS BUENO SNACKS INC,-73.933830473,40.851797606
WHOLE FOODS MARKET GROUP INC,-73.953089488,40.779747395
FAMILY DOLLAR STORES OF NEW YORK LLC,-73.21090957,40.800809282
CB DIRECTOR STORE INC,-73.827263961,40.752568026
CAREWAY RX INC,-73.956832427,40.641507851
WALGREEN EASTERN CO INC,-73.638411469,40.644891709
JAYRAN DELI GROCERY INC,-73.955365342,40.67742812
STEWARTS SHOPS CORP,-73.727577065,42.771723784
BEER N MORE INC,-77.5756001,43.164821087
DIGRISTINA JOSEPH JR,-74.992502474,43.021887766
CAMPO VERDE FOOD MARKET CORP,-74.087421305,40.612808927
HANA GROUP OPS LLC,-73.534615847,40.78891791
BIG LOTS STORES INC,-75.314289357,43.089042899
LYNNS MAIN ST MARKET & DELI LLC,-77.409324682,42.079923028
AYED & TAHAS INC,-77.598460986,43.175017463
FOCHT RICHARD & DEBRA,-73.793364444,41.806116594
DOLGEN NEW YORK LLC,-78.394597032,43.207384266
CANADA LAKE STORE&MARINE INC,-74.51338954,43.174000528
ALT INTERNATIONAL FOODS CORP,-73.969061959,40.638864283
LONGWOOD FISH CORP,-73.915118377,40.656089387
ASHVILLE GENERAL STORE INC,-79.372991374,42.094598669
DELGADO BROS CORP,-73.886827374,40.935361312
GREEN GARDEN 1 DELI CORP,-73.94457909,40.61583119
FRESH GOURMET CORP,-73.907255313,40.697263643
YLPC LLC,-78.276765076,42.239469244
SOTO MINI MARKET CORP,-73.871218746,40.680795466
198 BAINBRIDGE DELI & GROCERY CORP,-73.88852243,40.868527759
JEN DELI CORP,-73.911529832,40.773259676
LIBERTY FARMS NY INC,-73.819773138,40.687812083
TOPS PT LLC,-75.843918307,42.927196459
DUANE READE INC,-73.996862636,40.751379137
T&E EXPRESS DELI CORP,-74.192364241,40.590473418
RIVERSIDE CONVENIENCE INC,-73.954407877,40.823038919
RIRONY LLC,-73.959124626,40.680199303
ATTIYA PETROLEUM INC,-73.657510892,42.739612294
FAMILY DELI 4 INC,-73.900363377,40.847433694
ROSENBLUMS SELF SERVICE MARKETING INC,-73.831988002,40.706756609
JO TRADING INC,-73.925265341,40.691478369
KLEE CORPORATION,-78.602918088,42.952691379
ORIENT CANDYMAN INC,-72.303407058,41.142509459
DOLGEN NEW YORK LLC,-76.735035776,42.173100371
J CHINA MARKET INC,-73.895709242,40.738039716
RINCONCITO LATINO DELI INC,-73.100667369,40.858072928
WYN1 INC,-72.674677676,40.933361068
TASTEE PATTEE LTD,-73.947863036,40.650774506
NINO DELI INC,-73.251079281,40.720176623
SEASONFRESH SUPERMARKET OF NY INC,-73.700667552,40.752113266
K&G OF SYRACUSE INC,-76.103538916,43.053266254
SHADY MICHAEL,-78.783129258,42.884053398
PICK QUICK FOODS INC,-73.655458164,40.657523698
2152 RAYS CORNER DELI & GROCERY,-73.882746293,40.847542826
NAEEMA BASHIR & SONS INC,-73.193748069,40.745125022
FONG ON 1933 INC,-73.993708191,40.714232386
GRANITE FINE FOODS INC,-74.087021236,40.637724679
SFL RECREATION LLC,-74.017624987,40.688266005
73 FOOD MARKET 1 CORP,-73.940660383,40.680733901
FRED THE BUTCHER INC,-73.739131183,42.834533785
ABDO GOURMET DELI INC,-73.938880653,40.68596161
A PLUS CONVENIENCE STORES INC,-78.430492114,42.0772505
FINGER LAKES DAIRY SERVICES INC,-76.797912455,42.897441896
2143 EL PATRON MINI MARKET CORP,-73.937577602,40.838664966
DOLGEN NEW YORK LLC,-75.474187823,44.689319415
MADDAJ A&J INC,-73.858434751,40.865346953
CAVATAIO SALVATORE&LORENZO,-73.925502214,40.618920843
RESTAURANT DEPOT LLC,-73.10692798,40.776772574
K GLEN DELI & SARI-SARI STORE INC,-73.899252691,40.745827468
ANGELA II FISH MARKET INC,-73.916326963,40.655311379
MIRABITO HOLDINGS INC,-75.874795437,42.193948804
SABROSO DELI CORP,-74.012278465,40.647044434
WEST END BROOKLYN FARE LLC,-73.9892372,40.774227032
497 MYRTLE DELI CORP,-73.965262861,40.693658963
WAL-MART STORES EAST LP,-75.312219949,43.095399441
BUTTERNUT VALLEY GRANGE,-75.324604127,42.471623697
E FLYING EAGLE CORP,-73.832194616,40.847331854
REID STORES INC,-79.329697947,42.441081963
DELANGO ANTHONY J,-73.591354123,41.583642611
STRATEGY TEAM INC,-73.426129352,40.870626847
FAVORITE CHOICE GROCERY INC,-74.008257247,40.61242491
MORONTA MINI MART INC,-73.56035575,40.762781836
SOE SAN LLC,-78.890780135,42.916332862
ELM DELI GROCERY INC,-73.892075016,40.93388456
STEWARTS SHOPS CORP,-74.188305975,42.942724038
GUYON FOODMART INC,-74.126774089,40.564141921
WALGREEN EASTERN CO INC,-72.865094902,40.801988314
NASSAU MEAT MARKET INC,-73.954495468,40.730618169
SULTAN DELI CORP 1,-73.933425794,40.688324888
JASC MEAT COMPANY INC,-78.914015305,42.711186659
24 WEST FOOD CORP,-73.902787591,40.862567723
WALGREEN EASTERN CO INC,-75.258551797,43.088627785
WEST COAST EXOTICS INCORPORATED,-73.502565796,44.598671479
K-N DELI&MARKET INC,-73.982905929,40.619577901
BIRCH HILL MEATS INC,-73.597245008,40.878096121
MARKET ON 5TH INC,-73.979839996,40.677113841
NEWHAVEN DISTRIBUTION SERVICES INC,-73.948418421,40.738956319
A AND M HILLER LLC,-77.084774223,42.660148895
CUMBERLAND FARMS INC,-73.265461704,43.39938936
RAVINDER INC,-74.405861792,41.452784464
SPEEDWAY LLC,-78.405043817,43.001852414
SPEEDWAY LLC,-75.975989735,42.337796386
JACKSON Q PLAZA LLC,-73.943346972,40.751718396
DOLGEN NEW YORK LLC,-73.410562171,40.698404168
PIHU FOOD CORP,-75.638155032,42.315724782
459 DIVISION INC,-78.861749833,43.035912697
WEST 21 DELI AND GROCERY CORP,-73.999661018,40.74400499
CANRA FOOD CENTER INC,-73.921842172,41.090919306
CRESCENT GOURMET DELI&GROCERY INC,-73.923863971,40.770369512
NEW LAKE SUCCESS ENTERPRISE INC,-73.716991559,40.781550594
ERRAND GROCERY & DELI INC,-74.003124588,40.739248679
FAMILY DOLLAR STORES OF NEW YORK LLC,-73.759753096,42.637013566
331 EUSEBIO FOOD CORP,-73.973493638,40.693395604
OHM STORE,-73.494008376,40.690256162
MUMTAZ 4 LLC,-73.765771805,42.86168147
ARENA DELI PLUS CORP,-73.979767325,40.681879665
WAL-MART STORES EAST LP,-75.478083564,43.773566989
1439 CANDY DELI GROCERY INC,-73.906959767,40.837353701
TARGET CORP,-73.946360999,40.631361725
MAGIC MEAT MARKET INC,-73.190756014,40.783557955
NEW MEI MINI MARKET INC,-74.004930637,40.608841982
REAL FIELD CORPORATION,-73.797734936,41.019175412
BENTO NOUVEAU INC,-73.994866402,40.747221168
THOMAS & SONS INC,-76.358311556,43.217755949
GONZALEZ JAIME,-73.946747321,40.625217916
FINE FOOD&GAS LLC,-76.558576681,42.930748771
DOLGEN NEW YORK LLC,-75.747792518,43.333785603
NORTH EXPRESS CORP,-77.595478789,43.186017495
ROYAL ONE STOP SUPERMARKET CORP,-73.921503124,40.836490114
KERBERS FARM INC,-73.435116035,40.846229969
GM BANI DELI GROCERY CORP,-73.924271583,40.69459782
DERBY MEATS INC,-78.838803702,42.725683331
JACOB GOURMET FOOD INC,-73.948067638,40.830501118
STEWARTS SHOPS CORP,-73.883460431,41.980331811
SOUTHWICK GENERAL STORE LLC,-76.195758877,43.765067949
EURO DELI 2 LLC,-74.059797318,41.108003594
SPEEDWAY LLC,-76.272459913,43.040642479
ALKIFI AHMED M,-73.900976933,40.831007176
CLIFFORDS SUNRISE TO SUNSET MARKETS INC,-75.286775341,43.073474519
FARM STAR CORP,-73.958505035,40.646483139
M&W DELI INC,-73.910751657,40.699497084
WESTCHESTER CARIBBEAN MART INC,-73.879948749,40.828680233
CARNICERIA CALLE 103 MINI MKT CORP,-73.864379951,40.75293243
LIBIC RAMO,-75.213038817,43.090079405
ECKERD CORP,-77.001096661,42.857921726
A PLUS CONVENIENCE STORES INC,-78.740548686,42.923340133
LUCKY DELI MINI MART CORP,-73.773406965,40.705091795
MO 99 CENTS CORP,-73.950393532,40.802156707
SARAPAUL FOOD CORP,-73.540666659,40.683844844
DOLLAR TREE STORES INC,-76.330850262,43.157843739
HERMANOS BARRIENTOS MINI MARKET CORP,-73.869269702,40.687823524
JIFF E MART III LLC,-73.690168212,42.681363222
JOSEPH EXPRESS INC,-77.60752065,43.176167418
ROUTE 302 FOOD MART INC,-74.401726748,41.494198065
D&H GAS CO INC,-73.638596625,40.749776853
DOLGEN NEW YORK LLC,-74.18610011,42.933488103
FAMILY DOLLAR STORES OF NEW YORK LLC,-78.853134326,42.91068019
K & H GRILL CORP,-73.954057514,40.610366105
ADVANCED FRESH CONCEPTS FRANCHISE CORP,-73.492450935,44.69547848
RUSHABHELEVENSIX LLC,-73.908616495,41.591207245
HJKM LLC,-74.185958874,41.560316152
KABOB SIR INC,-73.733780009,40.799953021
SHOP EXPRESS INC,-73.349455247,40.706991302
KELLYS FARM MARKET INC,-77.771744178,43.288018593
CG&C 2 PRIME MEAT MARKET LLC,-73.999243348,40.61037675
BIG LOU 3 GROCERY AND DELI CORP,-73.753397978,40.665488493
CVS ALBANY LLC,-73.985514377,40.747452258
BOLLA OPERATING LI CORP,-73.318954424,40.747175697
KLEYNBURG ROMAN,-73.91082131,40.752648325
SCHWARTZ BROS FISH MARKET INC,-73.958336056,40.695256973
MAUNI ENTERPRISE INC,-73.052535799,40.888304189
SUPERIOR GOURMET MARKET PLATE INC,-73.997650954,40.756313019
DOLGEN NEW YORK LLC,-74.734402893,42.595511243
CHEEKY COCKTAILS LLC,-73.948193786,40.699895015
ALJAZEERA HALAL MEAT MARKET CORP,-74.07931592,40.598804108
YUMMIE CARIBBEAN WHOLESALE & RETAIL INC,-73.76547978,40.701587196
SAMP MINI MART INC,-73.849164533,40.919263671
BRIGHTON FOOD XPRESS MART INC,-77.581325275,43.096210264
CVS ALBANY LLC,-73.721477303,40.953814043
HEALTHY & FRESH GOURMET DELI CORP,-74.005782154,40.724532782
COMPASSION COALITION INC,-75.242558106,43.10016833
WEGMANS FOOD MARKETS INC,-77.558601684,43.204955148
JAK DELI CORP,-72.705683258,40.819328544
BANGLA BAZAR FISH MARKET INC,-73.919921207,40.744963587
STAR 6636 CORP,-74.025151727,40.637938334
ONE STOP DELI MART INC,-73.935439798,40.594251519
FUJISAN FRANCHISING CORP,-75.962643901,43.976393498
BUFFALO FRESH 2 INC,-78.901522047,42.952620174
DK FISH MARKET INC,-73.948030422,40.634117863
DELI GROCERY COMERCIAL MEXICANA CORP,-73.895504711,40.929238458
ALANISSI MOHANEY R,-73.819788142,40.606158013
KAPOOR NAWAL,-78.748611994,42.868684173
9105 K FOOD LLC,-74.032290258,40.620072391
LONG XIANG MINI MARKET INC,-74.008446426,40.612241514
LWIN FAMILY CO LLC,-76.19219651,42.596558252
ALDUS 99 CENT DISCOUNT STORE CORP,-73.890535931,40.822676318
SMA DISTRIBUTERS LLC,-73.088888867,40.832067193
VILLA TAPIA CITI FRESH SUPERMARKET CORP,-73.953362402,40.698712622
6743 GAS MART CORP,-74.022637072,40.635771528
BLUE MOUNTAIN COFFEES INC,-78.876940272,42.910942083
NY CITY SMOKE & DELI LLC,-76.878674439,42.159899167
EVERGREEN MOE INC,-73.944137112,40.83609453
NOSTRAND HEALTH PHARMACY INC,-73.939397481,40.58860702
AL-MEDINA PHARMACY INC,-73.955277248,40.639929916
WILD SUSHI CORP,-73.920265284,40.704825125
BAL NAVDEEP S,-73.962264319,40.607355326
ELIE JEAN R,-73.80775986,40.668036994
APPLEGREEN NY TRAVEL PLAZAS LLC,-77.42877,42.991662
PRICE CHOPPER OPERATING CO INC,-73.262901871,43.396471284
BOLLA OPERATING LI CORP,-73.530618182,40.777845374
NEW BEGINNING 1883 CORP,-73.904323659,40.703935847
NORTHSHORE MARKETPLACE LTD,-73.68356168,40.826985245
UNITED REFINING CO OF PA INC,-77.605760869,42.271117006
CHAWLA BALBIR S,-73.593596953,40.700332593
DOLLAR TREE STORES INC,-73.856288313,40.83353696
7-ELEVEN INC,-78.697574753,42.826943888
L&S 5311 FOOD CORP,-73.927022523,40.652487306
MILLENNIUM MOON LIGHT DELI GROCERY INC,-73.890272153,40.701008803
SHIVSHAKTEE INC,-73.896089193,40.706333323
RONKON PETROLEUM CORP,-73.125391972,40.811160966
BEST HOOD DELI & SMOKE SHOP CORP,-73.906757093,40.821453859
EL TRONCO FOOD CORP,-73.929754185,40.656811195
DOLGEN NEW YORK LLC,-73.901970312,40.644739766
ACME MARKETS INC,-73.795447092,40.947598097
BOLLA OPERATING CORP,-73.889804359,40.676324182
JAS GROCERY STORE INC,-73.866684304,40.831624293
MAIER JAMES,-77.835243632,43.1876334
RITE AID OF NEW YORK INC,-73.881948671,40.755773685
A&A FAMILY DELI CORP,-73.730081159,40.705201724
BULLVILLE GROCERY INC,-74.376873383,41.526353979
ALDI INC,-76.142006654,42.982144632
VERONA OIL CO INC,-75.424124811,42.062013206
YAGDIL CORP,-74.618316846,41.732323703
FAMILY DOLLAR STORES OF NEW YORK LLC,-75.915475579,44.333103785
PRIORITY DELI & GROCERY CORP,-74.086073159,40.636678534
MIRACLE STAR INC,-74.000537346,40.643975148
NATURES GOURMET DELI AND ORGANIC FOOD CO,-73.913983383,40.689578192
WEIS MARKETS INC,-75.90468476,42.121143676
PEACH MARKET INC,-73.859855148,40.746589969
DINALI NATURAL INC,-73.990275634,41.136815087
NNH MARKETS CORP,-73.915123909,40.771710491
WALGREEN EASTERN CO INC,-74.992089502,43.022072414
GRIZZLYS CUSTOM CUTTING INC,-78.028702484,42.542699009
PATEL HITESH B,-74.109031527,40.57996247
8613 LLC,-74.031075972,40.623021606
WOODYS COUNTRY STORE LLC,-75.834550809,42.825363639
RITE AID OF NEW YORK INC,-79.308275105,42.449789551
MELO BAEZ #2 CORP,-73.913695465,40.829993803
POSEIDON BAKERY LLC,-73.99167868,40.760050719
LANDSTAR TRADING INC,-74.006557145,40.621353314
JM DELI AND MEAT MARKET CORP,-73.901534287,40.917112888
SUPER MANGO DELI INC,-73.695717283,40.706849355
DOLLAR FLOW INC,-73.981992637,40.658740751
TAKE A BITE DELI&GROCERY INC,-73.88853911,40.872448101
YOUNGS PHARMACY&GENERAL STORE LLC,-73.553969997,42.63426338
SPEEDWAY LLC,-77.555078015,43.145069719
LA PLAZA DELI CORP,-74.086808252,40.632453007
JUICE PRESS LLC THE,-73.96193315,40.7611332
SMOKEY'S GROCERY & DELI INC,-76.145115502,43.060409857
NEW BIEDRONKA INC,-73.995798805,40.629755543
EURO TASTE INC,-78.822577847,43.033105597
ADVANCED FRESH CONCEPTS FRANCHISE CORP,-73.954499994,42.782015755
AWESOME COUNTRY FARMHOUSE LLC,-75.326579492,43.479881554
GB LICENSE LLC,-73.985636082,40.719343964
LEWIS BROTHERS MARKET INC,-76.832601799,42.167802505
BEST QUALITY HALAL MEAT CORP,-73.971353236,40.647417344
OAK HILL BULK FOODS INC,-77.037363228,42.611273412
M & Z EXPRESS INC,-77.567577612,43.171131277
TYULPAN INC,-73.9968276,40.605789335
CANARSIE FOOD SUPERMARKET CORPORATION,-73.896610464,40.64902734
AHMAD SYED A&SALMA,-73.067521804,40.778173902
ALAMO DELICATESSAN INC THE,-73.900336639,40.854425501
CHARCUTERIEBABE INC,-73.41735126,40.678544618
ADVANCED FRESH CONCEPTS FRANCHISE CORP,-75.31893553,43.085970219
POULETTE ELLEN W,-74.934325952,42.688198957
K&P STOP-N-SHOP INC,-75.885956528,42.107534987
EL JAROCHITO DELI & GROCERY CORP,-73.960698915,40.581937959
FOODFEST DEPOT LLC,-73.920904153,40.803081398
FOOD COLONY LLC,-74.02292608,40.629207366
DOMEE SUSHI INC,-73.85027237,40.732469228
EL TEPEYAC BUTCHER SHOP INC,-73.947698415,40.790069416
CMV PHARMACY INC,-75.645020481,42.898445168
MOTHERS GROCERY & DELI LLC,-73.881656562,40.868667234
86TH STREET GROCERY&SNACKS INC,-73.994258379,40.602005408
WEGMANS FOOD MARKETS INC,-76.053361239,43.033145956
MURPHYS CARD & CANDY CORP,-73.909195053,40.763514457
EASTSIDE MARKET CORP,-73.951352841,40.770481788
CRUST BAKER INC,-73.950313066,40.659590047
CHOI VEGETABLE & GROCERY INC,-73.801674263,40.762585448
CRAVINGS GROUP CORP,-73.958991437,40.613114615
FAMILY DOLLAR STORES OF NEW YORK LLC,-75.257700698,43.087965657
ARNOLD III GEORGE&SUSAN,-73.492284638,44.501339604
ECKERD CORP,-78.430262533,42.080998804
G & J DELI FOOD CORP,-73.929311537,40.852634749
ANTHONY DELI GROCERY INC,-73.907543232,40.704311566
TRIDEV CORP,-73.774056227,40.768679427
JOES KWIK MARTS LLC,-73.683546592,41.508909395
CENTRAL MOOSE PROPERTIES LLC,-73.327601195,42.862292217
A & S MORNINGSTAR CORP,-74.145606046,40.634972062
CANDY MART EASTVIEW INC,-77.439984125,43.028800917
PHILLIPS 5 INC,-73.989521178,42.712099493
SIG MEAT LLC,-73.953289564,40.699589704
111 MEAT & PRODUCE INC,-73.828374228,40.877098842
SUNNYSIDE GOURMET INC,-73.898579122,40.749586458
MIGHTY KINGS CORP THE,-73.700000604,40.65610393
MUMTAZ & SONS INC,-73.81714273,42.65957941
NRTHRN CKS SNCK OUTLT & RDMP CT INC,-73.504938713,44.676528086
DAMARKS MARKET LTD,-72.182732379,40.995418206
DOLGEN NEW YORK LLC,-73.597621691,44.959628584
STEMPIEN ALFRED,-79.053869424,43.107029206
PLAZA ORTEGA CORP,-73.922689917,40.698223035
11 VANDERBILT ROASTERY LLC,-73.970532983,40.697479183
MOOSE ON THE LOOSE LLC,-73.713255075,43.423551956
7 DAYS CONVENIENCE STORE INC,-73.860078442,40.712034274
ME QUICK STOP GROCERY & CANDY STORE CORP,-73.934691294,40.851828996
DUANE READE LLP,-73.954248286,40.82169463
ECKERD CORP,-73.812318538,41.57840258
VELAZQUEZ GARCIA CORP,-74.14219151,40.62823209
E&B FUEL INC,-76.130092986,43.00205717
FOOD CONNECTION LTD,-74.123337844,40.613211594
DOLGEN NEW YORK LLC,-78.871164051,42.970318102
CVS ALBANY LLC,-77.619231929,43.122104017
A PLUS CONVENIENCE STORES INC,-77.233657174,42.10566687
OMAR CONVENIENCE CORP,-73.895018573,40.64712226
SHOP-RITE SUPERMARKETS INC,-74.39667925,41.453492484
FAMILY DOLLAR STORES OF NEW YORK LLC,-74.679696641,41.652737154
J&G MARKET CORPORATION,-72.974901522,40.850651297
TRADER JOES EAST INC,-73.993716525,40.741750753
GATEWAY SHOPRITE ASSOCIATES LLC,-73.869196444,40.655033896
ADEN GOLDEN ARROW INC,-78.805794584,42.941087062
ONEG BUTCHER INC,-74.025939626,41.139455345
COFFI XPRESS INC,-73.32028899,40.739241848
WILLETS POINT SERVICE STATION AND CONVEN,-73.805070191,40.778644965
264 RIVERDALE DELI GROCERY CORP,-73.900472845,40.923626828
HAPPY DELI INC 1,-73.81685808,40.754702813
PARAMOUNT SUPERMARKET INC,-73.923855673,40.610647444
LOS HIJOS DEL CHORRO DELI GR CORP,-73.88667816,40.814746828
HUDSON POLISH DELICATESSEN INC,-73.763092697,42.266092097
AMANA FOOD LLC,-73.890500476,40.74922327
BROOKLYN BROMIX JUICE BAR & GRILL CORP,-73.942541952,40.705319029
KIDDER FARM MARKET LLC,-79.346232051,42.098998102
FAMILY DOLLAR STORES OF NEW YORK LLC,-78.807621114,42.89786618
MIDDLE STOP DELI&GROCERY CORP,-73.653440221,40.671644942
SHREE MANGUBA INC,-73.694989064,42.452563542
HONG KONG SPRMKT - HESTER ST CORP,-73.996046155,40.717590512
MIRABITO HOLDINGS INC,-76.021080015,43.809599995
SOHO GARDEN INC,-73.995433102,40.723148636
PARK VIEW DELI CORP,-73.977955409,40.725939432
E & U GRILL & DELI CORP,-73.900216862,40.70649392
STOP 7 OPERATING CORP,-75.385212663,43.098928473
NASHER ALI M,-77.598951579,43.180711792
BAILEY MARTIN&WONNETTA,-77.15422104,42.598435647
RITE AID OF NEW YORK INC,-73.939620943,40.590909738
SAVITA 04 INC,-73.324151036,40.87678846
TOPS MARKETS LLC,-77.712034768,42.563836366
SOUTHAMPTON ENTERPRISE LLC,-72.388448423,40.886928928
FIELDRIDGE FARMS LLC,-74.447575675,42.997699726
RISING SONS 6 BREWING COMPANY INC,-77.056439182,42.155175671
M&H SYRACUSE INC,-76.13040149,43.134742041
DANISH ORGANIC 6 INC,-74.02856115,40.629981142
CHESTNUT MARTS INC,-73.80388918,41.187402891
A PLUS CONVENIENCE STORES INC,-78.971112212,43.089321932
NEW YORK STATE WINE & CULINARY CENTER IN,-76.977389562,42.870641569
1506 DELI & JUICE BAR CORP,-73.953825503,40.587184192
HOTBANI MAJDI M,-75.239079127,43.090759177
SENSIBILITEAS LLC,-73.636532394,43.313768054
SALAD BAR INC THE,-73.995747005,40.631079842
HEALTHY CHOICE MARKETS IV LLC,-73.763035003,41.342447956
GRIMSHAW RANDY & THERESA,-73.516381973,44.916536255
PUGLIESE VINEYARDS INC,-72.480151808,41.029828475
MONROE CONVENIENCE INC,-77.582701499,43.140471533
SUPERMARKET LAS GARDENIAS CORP,-74.006784798,40.648315423
DUNN JEREMY,-73.929837699,43.424573274
WING FAT COMPANY INC,-74.008903407,40.636332278
GLAT KOSHER MARKET INC,-73.856499425,40.731438753
94-15 JAMAICA AVE LLC,-73.85078333,40.694278847
MAYERS CIDER MILL INC,-77.476251916,43.228172349
LA CHEESECAKE INC,-73.838341063,40.785850334
FUJISAN FRANCHISING CORP,-78.976078573,43.094488454
KARZINKA US INC,-73.84921692,40.731689418
TEO FOOD CORP,-73.916487393,40.833845204
CONTES QUALITY SEAFOOD INC,-73.725173259,41.195071844
2550 DELI GROCERY CORP,-73.848809392,40.842839824
YEDELINE DELI & GROCERY CORP,-73.877758558,40.884745107
MAX FRESH FOOD DELI CORP,-73.90119042,40.820229724
BUTCHER DAVE LLC,-78.565955085,42.683969014
STANFORDVILLE GROCERY INC,-73.716355457,41.861769581
OCEAN AVE DELI & BAGEL INC,-73.949616195,40.588869751
JOLLEY ASSOC LLC (ESTATE OF),-73.491526494,44.696323501
LUV MICHAEL INC,-74.003756835,40.719283279
EL REY DELI GROCERY LLC,-73.903741536,40.876219119
